120, 1.89279, 25.6637, 3815, 0
121, 1.90671, 26.1838, 3845, 0
122, 1.92102, 26.4777, 3874, 0
123, 1.93508, 27.2583, 3901, 0
124, 1.94992, 27.2619, 3928, 0
125, 1.96461, 28.2493, 3961, 0
126, 1.97963, 28.7666, 3991, 0
127, 1.99488, 29.0726, 4022, 0
128, 2.00989, 29.7949, 4051, 0
129, 2.02562, 30.4132, 4075, 0
130, 2.04179, 31.1266, 4078, 0
131, 2.05816, 31.6095, 4078, 0
132, 2.07466, 31.9918, 4075, 0
133, 2.09147, 32.4972, 4076, 0
134, 2.10875, 32.8887, 4075, 0
135, 2.12618, 33.4921, 4075, 0
136, 2.14374, 34.4899, 4078, 0
137, 2.16167, 34.878, 4075, 0
138, 2.18031, 35.4407, 4078, 0
139, 2.19888, 36.0583, 4079, 0
140, 2.21801, 36.0605, 4076, 0
141, 2.23729, 37.2648, 4078, 0
142, 2.25664, 37.7943, 4076, 0
143, 2.27695, 38.5596, 4078, 0
144, 2.29673, 39.0852, 4078, 0
145, 2.31717, 39.7497, 4076, 0
146, 2.33862, 40.3547, 4078, 0
147, 2.35989, 41.1598, 4078, 0
148, 2.38201, 41.6911, 4079, 0
149, 2.40392, 42.2891, 4076, 0
150, 2.42667, 43.3439, 4078, 0
151, 2.44979, 43.6019, 4076, 0
152, 2.4731, 44.5477, 4076, 0
153, 2.49709, 45.3771, 4076, 0
154, 2.52168, 46.0404, 4076, 0
155, 2.54647, 47.3544, 4079, 0
156, 1.89264, 25.8627, 3815, 0
157, 2.59821, 48.3581, 4076, 0
158, 2.6249, 49.3331, 4079, 0
159, 2.65157, 50.4995, 4079, 0
160, 2.67903, 51.1423, 4079, 0
161, 2.70708, 52.2722, 4079, 0
162, 2.73622, 52.7475, 4079, 0
163, 2.76539, 53.9272, 4078, 0
164, 2.795, 55.4228, 4079, 0
165, 2.82605, 55.4498, 4076, 0
166, 2.85763, 56.6867, 4078, 0
167, 2.8894, 57.9449, 4078, 0
168, 2.92169, 58.8591, 4076, 0
169, 2.95584, 59.9935, 4078, 0
170, 2.98988, 61.3349, 4078, 0
171, 3.02513, 61.64, 4076, 0
172, 3.06142, 63.0921, 4078, 0
173, 3.09768, 64.8492, 4078, 0
174, 3.13493, 65.7323, 4076, 0
175, 3.1744, 66.4315, 4076, 0
176, 3.21363, 68.2862, 4079, 0
177, 3.25424, 68.9238, 4076, 0
178, 3.29633, 70.586, 4079, 0
179, 3.33881, 72.0796, 4079, 0
180, 3.38258, 72.785, 4077, 0
181, 3.42721, 75.1035, 4079, 0
182, 3.47372, 75.6152, 4076, 0
183, 3.52181, 77.4136, 4079, 0
184, 3.56945, 78.9605, 4076, 0
185, 3.62007, 80.325, 4077, 0
186, 3.67141, 82.2506, 4076, 0
187, 3.72422, 84.7977, 4079, 0
188, 3.7801, 85.6353, 4079, 0
189, 3.83569, 87.7354, 4079, 0
190, 3.89425, 89.0378, 4079, 0
191, 3.95411, 90.3372, 4076, 0
192, 4.01496, 93.0942, 4076, 0
193, 4.08015, 95.2002, 4079, 0
194, 4.1447, 97.1298, 4077, 0
195, 4.21296, 99.8323, 4079, 0
196, 4.2834, 101.452, 4079, 0
197, 4.35392, 104.898, 4079, 0
198, 4.43036, 106.394, 4079, 0
199, 4.50961, 107.625, 4079, 0
200, 4.5872, 110.546, 4076, 0
201, 4.67147, 113.793, 4079, 0
202, 4.75511, 116.779, 4076, 0
203, 4.84487, 119.481, 4077, 0
204, 4.94096, 120.899, 4076, 0
205, 5.03756, 124.057, 4076, 0
206, 5.13767, 128.31, 4079, 0
207, 5.23967, 131.504, 4076, 0
208, 5.35358, 134.283, 4076, 0
209, 5.46467, 139.082, 4076, 0
210, 5.58551, 142.5, 4079, 0
211, 5.71056, 145.935, 4079, 0
212, 5.83913, 148.964, 4076, 0
213, 5.97691, 153.133, 4079, 0
214, 6.11533, 157.46, 4076, 0
215, 6.26471, 163.202, 4079, 0
216, 6.41814, 168.978, 4079, 0
217, 6.58438, 173.372, 4079, 0
218, 6.75309, 179.745, 4079, 0
219, 6.93653, 183.303, 4076, 0
220, 7.13442, 189.395, 4079, 0
221, 7.32616, 197.948, 4076, 0
222, 7.54849, 203.987, 4079, 0
223, 7.77525, 209.533, 4076, 0
224, 8.02837, 216.965, 4079, 0
225, 8.29702, 221.753, 4079, 0
226, 8.55794, 235.331, 4079, 0
227, 8.85375, 243.388, 4079, 0
228, 9.16542, 254.12, 4079, 0
229, 9.50168, 262.269, 4076, 0
230, 9.86193, 274.334, 4076, 0
231, 10.2556, 286.485, 4076, 0
232, 10.6989, 297.655, 4079, 0
233, 11.1327, 315.216, 4076, 0
234, 11.6422, 328.592, 4076, 0
235, 12.2017, 345.203, 4077, 0
236, 12.8267, 360.742, 4076, 0
237, 13.4794, 385.508, 4076, 0
238, 1.89278, 25.7012, 3816, 0
239, 15.0594, 432.945, 4077, 0
240, 16.0914, 455.847, 4079, 0
241, 17.1731, 489.166, 4079, 0
242, 18.4258, 522.97, 4079, 0
243, 19.8978, 559.595, 4079, 0
244, 21.6217, 595.132, 4076, 0
245, 23.6126, 647.167, 4076, 0
246, 26.2387, 697.443, 4076, 0
247, 29.4204, 762.849, 4078, 0
248, 32.1253, 936.08, 4079, 0
249, 38.5915, 967.366, 4079, 0
250, 44.2943, 1165.53, 4077, 0
251, 55.7022, 1317.8, 4077, 0
252, 67.8054, 1726.02, 4079, 0
253, 115.477, 1992.1, 4076, 0
254, 162.846, 2751.4, 4077, 0
