120, 1.8922, 3.51, 3887, 17
121, 1.90644, 3.11734, 3918, 16
122, 1.92025, 3.85453, 3947, 16
123, 1.93465, 3.92226, 3973, 16
124, 1.94908, 4.21984, 4006, 16
125, 1.96385, 4.48368, 4035, 16
126, 1.97886, 4.52247, 4066, 16
127, 1.99433, 4.49903, 4093, 16
128, 2.00935, 4.90716, 4095, 16
129, 2.02554, 4.44481, 4095, 16
130, 2.04137, 4.93908, 4095, 16
131, 2.05782, 5.06474, 4095, 16
132, 2.0744, 4.80138, 4095, 16
133, 2.09106, 5.36348, 4095, 16
134, 2.10829, 5.36017, 4095, 16
135, 2.12595, 5.29801, 4095, 16
136, 2.14331, 5.76501, 4095, 16
137, 2.16139, 5.70113, 4095, 16
138, 2.17993, 5.61121, 4095, 16
139, 2.19862, 5.71784, 4095, 16
140, 2.21721, 6.09502, 4095, 16
141, 2.23662, 6.32995, 4095, 16
142, 2.25639, 6.30888, 4095, 16
143, 2.27676, 5.86483, 4095, 16
144, 2.29647, 6.42744, 4095, 16
145, 2.31703, 6.6565, 4095, 16
146, 2.33825, 6.62697, 4095, 16
147, 2.35956, 6.84567, 4095, 16
148, 2.38137, 7.03812, 4095, 16
149, 2.40389, 6.81298, 4095, 16
150, 2.42642, 7.14924, 4095, 16
151, 2.44943, 7.15103, 4095, 16
152, 2.47261, 7.69402, 4095, 16
153, 2.4967, 8.08154, 4095, 16
154, 2.52126, 7.79234, 4095, 16
155, 2.54634, 8.04117, 4095, 16
156, 2.57111, 8.76475, 4095, 16
157, 2.59717, 8.7879, 4095, 16
158, 2.62356, 8.83596, 4095, 16
159, 2.65149, 8.60817, 4095, 16
160, 2.67835, 9.06598, 4095, 16
161, 2.70702, 8.87608, 4095, 16
162, 2.73561, 9.10942, 4095, 16
163, 2.76517, 9.22475, 4095, 16
164, 2.79447, 9.93058, 4095, 16
165, 2.82508, 10.2326, 4095, 16
166, 2.85652, 10.3733, 4095, 16
167, 2.88878, 10.3353, 4095, 16
168, 2.92137, 10.8942, 4095, 16
169, 2.95408, 11.3276, 4095, 16
170, 2.98871, 11.3669, 4095, 16
171, 3.02362, 11.7724, 4095, 16
172, 3.05971, 11.8911, 4095, 16
173, 3.09695, 12.0198, 4095, 16
174, 3.13404, 12.4177, 4095, 16
175, 3.17311, 12.5968, 4095, 16
176, 3.21341, 11.8586, 4095, 16
177, 3.25286, 12.9442, 4095, 16
178, 3.29473, 13.0636, 4095, 16
179, 3.33758, 13.244, 4095, 16
180, 3.38182, 13.3469, 4095, 16
181, 3.42606, 14.1811, 4095, 16
182, 3.47239, 14.2007, 4095, 16
183, 3.52007, 14.2142, 4095, 16
184, 3.56798, 14.8848, 4095, 16
185, 3.61797, 15.5834, 4095, 16
186, 3.66953, 15.6891, 4095, 16
187, 3.72271, 16.0631, 4095, 16
188, 3.7767, 17.2752, 4095, 16
189, 3.83442, 16.0032, 4095, 16
190, 3.89272, 16.5225, 4095, 16
191, 3.95225, 17.107, 4095, 16
192, 4.01485, 17.2271, 4095, 16
193, 4.07749, 18.1787, 4095, 16
194, 4.14315, 18.262, 4095, 16
195, 4.21223, 18.2126, 4095, 16
196, 4.28258, 18.7954, 4095, 16
197, 4.35317, 19.4793, 4095, 16
198, 4.42873, 20.2642, 4095, 16
199, 4.50533, 21.0438, 4095, 16
200, 4.58636, 21.0941, 4095, 16
201, 4.6682, 22.0009, 4095, 16
202, 4.75444, 22.0041, 4095, 16
203, 4.84359, 23.107, 4095, 16
