120, 1.8936, 20.5675, 3675, 1
121, 1.90766, 20.8696, 3702, 1
122, 1.92186, 21.1478, 3729, 1
123, 1.93604, 21.799, 3758, 1
124, 1.95058, 22.2301, 3786, 1
125, 1.96557, 22.4522, 3817, 1
126, 1.98055, 23.0578, 3844, 1
127, 1.99543, 23.8497, 3875, 1
128, 2.01067, 24.2698, 3903, 1
129, 2.02657, 24.5183, 3926, 1
130, 2.04275, 24.7148, 3927, 1
131, 2.05876, 25.6746, 3928, 1
132, 2.07572, 25.8051, 3928, 1
133, 2.0927, 26.1183, 3927, 1
134, 2.1098, 26.6205, 3928, 1
135, 2.12711, 27.3071, 3928, 1
136, 2.14478, 27.8055, 3927, 1
137, 2.16314, 27.9001, 3927, 1
138, 2.18136, 28.5433, 3927, 1
139, 2.19971, 29.3544, 3927, 1
140, 2.21908, 29.3595, 3927, 1
141, 2.2388, 29.5217, 3926, 1
142, 2.25788, 30.5324, 3927, 1
143, 2.27805, 30.872, 3926, 1
144, 2.29784, 31.518, 3926, 1
145, 2.31845, 32.0931, 3926, 1
146, 2.33992, 32.2674, 3926, 1
147, 2.36135, 32.9809, 3925, 1
148, 2.38273, 33.9815, 3925, 1
149, 2.40529, 34.2262, 3925, 1
150, 2.42813, 34.7672, 3925, 1
151, 2.45149, 35.0467, 3925, 1
152, 2.47497, 35.6864, 3924, 1
153, 2.49854, 36.8025, 3924, 1
154, 2.52364, 36.9008, 3924, 1
155, 2.54831, 37.8878, 3924, 1
156, 2.57403, 38.3433, 3924, 1
157, 2.59976, 39.169, 3924, 1
158, 2.62693, 39.2671, 3924, 1
159, 2.65293, 40.9891, 3924, 1
160, 2.68099, 40.959, 3923, 1
161, 2.70853, 42.3645, 3923, 1
162, 2.73792, 42.4965, 3923, 1
163, 2.76648, 43.942, 3923, 1
164, 2.79766, 43.7316, 3922, 1
165, 2.82767, 45.1473, 3922, 1
166, 2.85952, 45.4671, 3923, 1
167, 2.89057, 47.261, 3922, 1
168, 2.92456, 47.253, 3922, 1
169, 2.95827, 47.7573, 3922, 1
170, 2.99189, 49.3639, 3922, 1
171, 3.02647, 50.6664, 3921, 1
172, 3.06302, 51.1201, 3922, 1
173, 3.10026, 51.9044, 3921, 1
174, 3.13877, 51.9793, 3921, 1
175, 3.17669, 54.0072, 3921, 1
176, 3.21639, 54.7052, 3921, 1
177, 3.2551, 57.2751, 3921, 1
178, 5.0, 20.0791, 3665, 1
179, 3.34143, 57.9179, 3920, 1
180, 3.38399, 60.1499, 3920, 1
181, 5.0, 19.9446, 3665, 1
182, 3.47558, 62.1631, 3919, 1
183, 3.52506, 62.0224, 3919, 1
184, 3.57229, 64.5765, 3919, 1
185, 3.62479, 64.1179, 3919, 1
186, 3.67586, 65.7508, 3920, 1
187, 3.7274, 68.2598, 3918, 1
188, 3.78371, 68.5833, 3919, 1
189, 3.83956, 70.4811, 3919, 1
190, 3.89869, 71.2352, 3918, 1
191, 3.95915, 72.394, 3919, 1
192, 4.01877, 75.8492, 3918, 1
193, 4.08487, 75.6886, 3918, 1
194, 4.15093, 77.1638, 3917, 1
195, 4.21696, 80.2079, 3917, 1
196, 4.29023, 80.0946, 3917, 1
197, 4.35788, 84.6569, 3917, 1
198, 4.43761, 83.8383, 3917, 1
199, 4.51322, 87.2245, 3916, 1
200, 4.59476, 88.4831, 3916, 1
201, 4.67747, 91.0216, 3916, 1
202, 4.76736, 91.2635, 3916, 1
203, 4.85618, 93.8901, 3916, 1
204, 4.94795, 96.756, 3916, 1
205, 5.04595, 98.8574, 3915, 1
206, 5.14701, 101.666, 3915, 1
207, 5.24743, 106.06, 3915, 1
208, 5.36464, 106.285, 3915, 1
209, 5.47824, 109.708, 3915, 1
210, 5.5926, 114.371, 3915, 1
211, 5.71609, 117.978, 3914, 1
212, 5.85466, 116.979, 3914, 1
213, 5.98529, 122.471, 3914, 1
214, 6.12133, 128.793, 3914, 1
215, 6.27343, 131.236, 3914, 1
216, 6.43738, 131.768, 3914, 1
217, 6.60269, 136.03, 3913, 1
218, 6.77056, 142.656, 3913, 1
219, 6.96494, 142.502, 3913, 1
220, 7.15538, 148.491, 3913, 1
221, 7.36054, 153.96, 3913, 1
222, 7.5761, 159.511, 3912, 1
223, 7.79083, 169.633, 3913, 1
224, 8.04537, 173.794, 3913, 1
225, 8.30324, 180.788, 3912, 1
226, 8.59485, 183.161, 3912, 1
227, 8.90212, 188.201, 3912, 1
228, 9.23434, 190.802, 3912, 1
229, 9.556, 204.582, 3912, 1
230, 9.89617, 220.578, 3911, 1
231, 10.3295, 220.05, 3912, 1
232, 10.7053, 244.083, 3911, 1
233, 11.2179, 244.07, 3911, 1
234, 11.7116, 259.453, 3911, 1
235, 12.29, 271.38, 3911, 1
236, 12.9079, 284.694, 3911, 1
237, 13.6615, 287.134, 3911, 1
238, 14.4109, 309.551, 3911, 1
239, 15.2963, 321.162, 3912, 1
240, 16.3979, 332.912, 3911, 1
241, 17.2693, 386.478, 3912, 1
242, 18.7524, 389.241, 3911, 1
243, 20.2589, 415.619, 3912, 1
244, 21.8336, 465.571, 3912, 1
245, 24.2123, 475.379, 3911, 1
246, 5.0, 19.9126, 3656, 1
247, 30.3304, 539.906, 3912, 1
248, 34.4322, 604.413, 3912, 1
249, 40.4341, 664.702, 3912, 1
250, 48.2557, 759.15, 3911, 1
251, 57.929, 951.466, 3912, 1
252, 81.6502, 1029.85, 3911, 1
253, 125.586, 1243.5, 3911, 1
254, 233.09, 1914.61, 3912, 1
